id_pedido,data_pedido,categoria,regiao,preco_venda,custo_produto,frete,dias_entrega,data_entrega,margem_lucro,mes_pedido
404,2023-06-17,Beleza,Nordeste,619.8470163042657,381.22656749982656,38.18155555840794,3,2023-06-20,200.4388932460312,2023-06-01
405,2023-03-28,Esportes,Sul,250.49037572462112,108.78311603026592,21.155662856228385,15,2023-04-12,120.55159683812681,2023-03-01
406,2023-08-06,Vestuário,Sudeste,859.2502715764567,535.0308403629251,106.79041491636826,11,2023-08-17,217.42901629716334,2023-08-01
407,2023-11-28,Esportes,Norte,1278.0807111761533,762.3031851761842,182.08918003633957,11,2023-12-09,333.68834596362944,2023-11-01
408,2023-07-21,Móveis,Sul,132.40675213746727,73.85321330849153,18.322057765725287,5,2023-07-26,40.23148106325044,2023-07-01
409,2023-04-20,Móveis,Sudeste,1827.9494171962142,1015.160486326771,160.39199959365465,7,2023-04-27,652.3969312757886,2023-04-01
410,2023-04-29,Eletrônicos,Sudeste,207.14847035706043,95.81183521849876,30.2997051162888,7,2023-05-06,81.03693002227288,2023-04-01
411,2023-04-17,Eletrônicos,Sul,1900.8217930677347,778.0117369666582,103.776738189626,9,2023-04-26,1019.0333179114505,2023-04-01
412,2023-08-03,Vestuário,Sul,344.5456552901305,230.7471794762445,22.32040555406786,4,2023-08-07,91.47807025981817,2023-08-01
413,2023-02-23,Eletrônicos,Norte,1384.5062992535532,875.3395636047532,182.59418565065903,13,2023-03-08,326.57254999814097,2023-02-01
414,2023-02-26,Beleza,Sul,1453.3033779123798,653.7983516399851,214.01197321679902,15,2023-03-13,585.4930530555957,2023-02-01
415,2023-01-27,Eletrônicos,Sudeste,500.0000058673322,250.27534118012457,37.491881402579786,6,2023-02-02,212.23278328462786,2023-01-01
416,2023-08-14,Eletrônicos,Centro-Oeste,237.14085647370666,135.43293799313304,26.70307477294211,11,2023-08-25,75.00484370763152,2023-08-01
417,2023-03-21,Móveis,Sudeste,595.8850567811169,398.04196304599174,62.84249913101504,10,2023-03-31,135.0005946041101,2023-03-01
418,2023-04-20,Vestuário,Nordeste,1090.306673757732,449.1247317944856,81.28415579422771,10,2023-04-30,559.8977861690187,2023-04-01
419,2023-08-05,Esportes,Nordeste,577.3907949682325,347.66501622226417,39.143666269706955,6,2023-08-11,190.5821124762614,2023-08-01
420,2023-01-15,Beleza,Centro-Oeste,1179.2379685444757,753.6618214871066,155.02957866906095,12,2023-01-27,270.5465683883082,2023-01-01
421,2023-08-29,Esportes,Sul,1467.3810549546033,975.0265561952422,87.46155063534704,5,2023-09-03,404.8929481240141,2023-08-01
422,2023-12-24,Móveis,Norte,837.9175690584816,399.672566896265,115.09343089675183,14,2024-01-07,323.1515712654648,2023-12-01
423,2023-01-23,Beleza,Sudeste,843.2759043062106,343.5758120798661,98.70966874711193,9,2023-02-01,400.9904234792325,2023-01-01
424,2023-11-13,Beleza,Sudeste,1574.5532485540025,892.3093572583874,92.72366462390802,9,2023-11-22,589.5202266717071,2023-11-01
425,2023-12-05,Vestuário,Sul,1996.4103041565977,1261.1431841578883,136.6362572433765,15,2023-12-20,598.6308627553329,2023-12-01
426,2023-09-23,Eletrônicos,Sul,1306.6284368513152,866.1870649826802,76.61804703550453,5,2023-09-28,363.8233248331304,2023-09-01
427,2023-05-21,Eletrônicos,Norte,818.7632474233396,537.136127060396,65.01444046478615,8,2023-05-29,216.61267989815747,2023-05-01
428,2023-03-03,Vestuário,Sul,994.2061468842439,686.6888785747749,105.7774741640712,12,2023-03-15,201.73979414539787,2023-03-01
429,2023-12-24,Beleza,Sudeste,1139.7872444824316,695.2429421963807,144.2391947870313,13,2024-01-06,300.3051074990196,2023-12-01
430,2023-09-14,Móveis,Sudeste,1139.4188496749848,581.5323980952783,134.3478431823118,12,2023-09-26,423.53860839739474,2023-09-01
431,2023-09-24,Eletrônicos,Norte,865.2657300466672,380.44870466324244,43.71304236154145,3,2023-09-27,441.10398302188327,2023-09-01
432,2023-12-31,Eletrônicos,Norte,254.8171971575357,159.32964783560226,22.09733571060984,3,2024-01-03,73.3902136113236,2023-12-01
433,2023-10-09,Vestuário,Centro-Oeste,557.49680432491,303.43736122506857,37.59330851653162,3,2023-10-12,216.46613458330984,2023-10-01
434,2023-09-07,Vestuário,Sudeste,1905.2503403509036,1265.6085506718189,145.41845692556865,9,2023-09-16,494.22333275351605,2023-09-01
435,2023-03-15,Beleza,Sudeste,1613.2404312491417,658.6620956106365,231.81252549124082,7,2023-03-22,722.7658101472643,2023-03-01
436,2023-05-03,Beleza,Sul,1255.7886358583346,539.703564767709,173.39579093379393,12,2023-05-15,542.6892801568316,2023-05-01
437,2023-12-01,Beleza,Sudeste,632.8514392254874,307.0125044862328,63.14916007235344,10,2023-12-11,262.6897746669012,2023-12-01
438,2023-12-03,Beleza,Nordeste,1048.7138086697087,671.5324121936461,151.98121993093602,9,2023-12-12,225.20017654512654,2023-12-01
439,2023-04-10,Esportes,Sul,1026.8442990723997,480.718426403156,56.083131244733096,11,2023-04-21,490.0427414245107,2023-04-01
440,2023-07-17,Esportes,Sul,772.0692942268215,318.6054467130516,72.47397848204271,6,2023-07-23,380.9898690317272,2023-07-01
441,2023-04-01,Beleza,Nordeste,808.584467752371,477.47399912607005,79.2649513761275,13,2023-04-14,251.84551725017343,2023-04-01
442,2023-07-31,Beleza,Sul,555.0610478152521,306.31461666228864,74.97486780183415,4,2023-08-04,173.77156335112932,2023-07-01
443,2023-10-08,Eletrônicos,Centro-Oeste,54.56011131173,37.942726469700794,5.554998821293626,3,2023-10-11,11.062386020735577,2023-10-01
444,2023-01-24,Esportes,Sul,1751.996860979125,844.4954419277284,138.24087262386567,11,2023-02-04,769.2605464275308,2023-01-01
445,2023-03-21,Eletrônicos,Sul,1497.7858199505135,883.0083560606082,107.67773841334949,7,2023-03-28,507.0997254765558,2023-03-01
446,2023-12-30,Eletrônicos,Sul,1147.711319825612,697.7909980229933,96.49578589367104,3,2024-01-02,353.42453590894763,2023-12-01
447,2023-01-16,Esportes,Nordeste,1147.219599178061,575.2239223438055,85.64743399983507,3,2023-01-19,486.3482428344203,2023-01-01
448,2023-08-31,Esportes,Sudeste,290.6985295936465,125.9544593289241,36.64023756161915,14,2023-09-14,128.10383270310328,2023-08-01
449,2023-01-03,Vestuário,Norte,433.58156757894903,280.3767859595263,42.68329963617619,10,2023-01-13,110.52148198324657,2023-01-01
450,2023-11-08,Eletrônicos,Sudeste,1619.6734298951924,1062.4890717954452,173.85375458010716,10,2023-11-18,383.33060351964,2023-11-01
451,2023-08-12,Móveis,Centro-Oeste,1831.4703040756285,1160.267486975861,237.9947522108473,5,2023-08-17,433.20806488892026,2023-08-01
452,2023-05-29,Esportes,Centro-Oeste,1575.1737378304824,1101.3567061771341,160.97476200242642,14,2023-06-12,312.8422696509219,2023-05-01
453,2023-08-19,Vestuário,Nordeste,251.46082842256874,145.71316609037575,17.603759235622526,2,2023-08-21,88.14390309657045,2023-08-01
454,2023-07-14,Eletrônicos,Norte,884.2907872633077,448.4914824185505,54.097614072303365,6,2023-07-20,381.70169077245384,2023-07-01
455,2023-01-10,Beleza,Nordeste,123.5273193451576,58.88005127365103,15.602424338832106,14,2023-01-24,49.044843732674465,2023-01-01
456,2023-12-07,Beleza,Sudeste,513.3881485788152,343.9755079559825,53.82237317853092,12,2023-12-19,115.59026744430176,2023-12-01
457,2023-05-15,Móveis,Nordeste,529.8300404218026,326.39042814861415,28.129646406003413,13,2023-05-28,175.30996586718499,2023-05-01
458,2023-05-27,Beleza,Sul,375.5467874929309,150.53426628178005,27.764560986582133,8,2023-06-04,197.24796022456871,2023-05-01
459,2023-10-28,Móveis,Centro-Oeste,280.37325863260776,175.66373530857086,41.404168039205615,15,2023-11-12,63.30535528483128,2023-10-01
460,2023-06-19,Beleza,Nordeste,1378.5299618495628,859.5254528704379,97.27249291869028,7,2023-06-26,421.73201606043466,2023-06-01
461,2023-06-23,Beleza,Centro-Oeste,1581.0266585904174,924.0175703059697,202.31958014976547,14,2023-07-07,454.6895081346822,2023-06-01
462,2023-12-15,Móveis,Nordeste,1183.624490397051,563.9835136274371,171.39069680216528,2,2023-12-17,448.2502799674486,2023-12-01
463,2023-06-07,Vestuário,Sul,1091.7921637417749,755.3339045989644,83.71582023707441,14,2023-06-21,252.74243890573604,2023-06-01
464,2023-04-17,Móveis,Norte,350.552013842389,222.53008964106397,21.50648988933659,2,2023-04-19,106.51543431198843,2023-04-01
465,2023-08-15,Esportes,Nordeste,743.553294998128,518.133582687606,71.28784206555036,11,2023-08-26,154.1318702449716,2023-08-01
466,2023-02-11,Beleza,Sudeste,1116.7298303334974,750.1710419306519,88.80466083297354,8,2023-02-19,277.75412756987197,2023-02-01
467,2023-08-31,Esportes,Norte,1032.2630035108887,462.8513951404854,62.851813707448756,8,2023-09-08,506.55979466295446,2023-08-01
468,2023-04-08,Esportes,Sudeste,1398.414641909767,596.5145894400895,72.83271546943382,9,2023-04-17,729.0673370002437,2023-04-01
469,2023-11-04,Eletrônicos,Norte,383.0347759532742,228.5890942176705,25.87146235869137,12,2023-11-16,128.57421937691237,2023-11-01
470,2023-08-01,Beleza,Nordeste,1141.7797519476153,583.7974735122034,77.75932787996668,13,2023-08-14,480.2229505554452,2023-08-01
471,2023-11-05,Esportes,Sudeste,1165.5908384360373,504.3169079805817,130.19237803909283,7,2023-11-12,531.0815524163629,2023-11-01
472,2023-06-20,Móveis,Sudeste,1848.0702860513702,1207.0107610786663,139.27898718583896,12,2023-07-02,501.78053778686495,2023-06-01
473,2023-09-11,Esportes,Norte,1172.1832325216383,571.9024304285148,60.89303585473383,2,2023-09-13,539.3877662383896,2023-09-01
474,2023-01-26,Beleza,Norte,1942.55337708164,1252.9983310046985,258.35345115291335,13,2023-02-08,431.20159492402826,2023-01-01
475,2023-04-07,Beleza,Sul,969.2395556019619,484.2177573255875,121.23985765809114,15,2023-04-22,363.7819406182833,2023-04-01
476,2023-04-27,Beleza,Sudeste,1586.433493590448,734.6864915867911,131.88862093167097,11,2023-05-08,719.858381071986,2023-04-01
477,2023-05-14,Móveis,Sudeste,1022.7815623162314,545.3459391557486,132.81128262392144,5,2023-05-19,344.62434053656136,2023-05-01
478,2023-11-10,Beleza,Nordeste,111.65808519581333,62.251497238390485,15.418379984429205,7,2023-11-17,33.988207972993635,2023-11-01
479,2023-10-06,Móveis,Norte,311.07307699276134,214.07784138244003,32.62058663482774,11,2023-10-17,64.37464897549359,2023-10-01
480,2023-09-09,Esportes,Centro-Oeste,1759.0972872800194,709.6813598412193,257.14742022923343,11,2023-09-20,792.2685072095667,2023-09-01
481,2023-06-22,Móveis,Sul,1659.0527675230987,764.7716061133141,118.66795474578797,15,2023-07-07,775.6132066639967,2023-06-01
482,2023-08-27,Vestuário,Sudeste,466.2017201539129,241.31532845342775,40.633219578192026,14,2023-09-10,184.2531721222931,2023-08-01
483,2023-03-26,Eletrônicos,Centro-Oeste,183.8885602192022,111.98023645204452,22.74409350994985,8,2023-04-03,49.16423025720782,2023-03-01
484,2023-02-02,Esportes,Centro-Oeste,148.20340699516237,81.91441115789345,14.752348168060548,14,2023-02-16,51.536647669208364,2023-02-01
485,2023-04-14,Beleza,Norte,1974.8017001897097,1254.6294926383723,181.5736991667564,9,2023-04-23,538.598508384581,2023-04-01
486,2023-06-22,Vestuário,Sudeste,1287.475092720706,887.7741738301698,104.37677640787214,13,2023-07-05,295.324142482664,2023-06-01
487,2023-05-10,Eletrônicos,Centro-Oeste,1898.2617168687284,1098.4951595477837,277.547691867217,11,2023-05-21,522.2188654537276,2023-05-01
488,2023-10-28,Esportes,Sudeste,1183.1405284930952,732.7082625724697,159.91300804881132,10,2023-11-07,290.51925787181415,2023-10-01
489,2023-09-13,Esportes,Sudeste,1411.85304869432,866.4112571742339,168.3835732236655,14,2023-09-27,377.0582182964206,2023-09-01
490,2023-05-06,Esportes,Norte,1012.1685236459598,545.473773277439,93.83422412181893,11,2023-05-17,372.86052624670185,2023-05-01
491,2023-02-04,Vestuário,Sul,221.95700025185943,105.94302553799938,32.595570693804056,11,2023-02-15,83.41840402005599,2023-02-01
492,2023-06-05,Beleza,Centro-Oeste,593.0015591555275,387.9300590122442,38.37986615458438,12,2023-06-17,166.69163398869892,2023-06-01
493,2023-02-14,Móveis,Sudeste,1346.732822235208,669.326965067319,103.8464115829127,7,2023-02-21,573.5594455849764,2023-02-01
494,2023-05-24,Eletrônicos,Sudeste,1541.7194388224743,901.7767517213807,144.0039197795987,9,2023-06-02,495.9387673214949,2023-05-01
495,2023-08-25,Vestuário,Sudeste,143.8680209335871,68.25523129946089,19.789854218734654,11,2023-09-05,55.82293541539156,2023-08-01
496,2023-05-16,Beleza,Sudeste,1279.8284856486134,816.1480735686648,149.28653606814592,10,2023-05-26,314.3938760118027,2023-05-01
497,2023-09-06,Eletrônicos,Nordeste,817.5235460279509,330.4856849839906,109.04247589401595,15,2023-09-21,377.99538514994435,2023-09-01
498,2023-09-10,Beleza,Sudeste,343.4609948308207,168.7152934851763,19.083089430066146,13,2023-09-23,155.66261191557828,2023-09-01
499,2023-04-12,Esportes,Sudeste,1581.6606681211852,981.1064651658859,195.81533248186827,3,2023-04-15,404.738870473431,2023-04-01
500,2023-04-12,Esportes,Norte,218.80951056955382,140.50051310253187,26.428442795996073,14,2023-04-26,51.88055467102588,2023-04-01
501,2023-04-05,Móveis,Nordeste,1609.4469695235603,807.412217701445,235.2716353172235,13,2023-04-18,566.7631165048917,2023-04-01
502,2023-09-13,Vestuário,Norte,197.293766355142,123.19442593394552,26.6011741636721,11,2023-09-24,47.498166257524375,2023-09-01
503,2023-08-21,Eletrônicos,Nordeste,1050.6435547140427,555.7991477438077,145.05853052840243,11,2023-09-01,349.78587644183256,2023-08-01
504,2023-01-10,Eletrônicos,Sudeste,963.9918572502211,624.1294629297373,81.44764471757247,7,2023-01-17,258.4147496029113,2023-01-01
505,2023-07-07,Vestuário,Nordeste,841.4602325414307,525.1698789541998,114.8161504665929,11,2023-07-18,201.47420312063804,2023-07-01
506,2023-11-27,Vestuário,Sudeste,1474.3819469586015,789.5074617433181,134.34805016775772,13,2023-12-10,550.5264350475256,2023-11-01
507,2023-06-10,Eletrônicos,Sudeste,1227.6781893218867,682.5494407720452,173.80680261652893,7,2023-06-17,371.3219459333127,2023-06-01
508,2023-08-02,Esportes,Norte,1749.0669902297668,1146.0654016359022,105.90046300842958,4,2023-08-06,497.10112558543506,2023-08-01
509,2023-09-28,Beleza,Sudeste,158.6471485090442,85.14416265271383,11.686031200587088,5,2023-10-03,61.81695465574328,2023-09-01
510,2023-03-09,Beleza,Centro-Oeste,1747.3834840697236,763.161581459635,134.1195350822837,15,2023-03-24,850.1023675278049,2023-03-01
511,2023-11-12,Esportes,Sul,739.0735914930701,361.78026854272923,92.7119797787697,15,2023-11-27,284.5813431715712,2023-11-01
512,2023-04-13,Vestuário,Sudeste,1176.7682163976133,522.392585277825,159.50284302043494,9,2023-04-22,494.87278809935333,2023-04-01
513,2023-05-18,Móveis,Sudeste,1931.8428413011134,1321.537729368443,269.99805239238043,2,2023-05-20,340.3070595402899,2023-05-01
514,2023-07-19,Móveis,Sul,908.585039305035,452.5634936752091,89.78352253241208,9,2023-07-28,366.2380230974139,2023-07-01
515,2023-08-11,Eletrônicos,Nordeste,130.13841087231413,73.7420191971862,6.9051071289984,10,2023-08-21,49.49128454612953,2023-08-01
516,2023-12-21,Vestuário,Norte,1398.6809249501675,933.3485338954383,132.4784975167613,3,2023-12-24,332.8538935379679,2023-12-01
517,2023-06-22,Vestuário,Nordeste,1899.2927476065233,1071.7292264385678,264.7613444697978,9,2023-07-01,562.8021766981577,2023-06-01
518,2023-03-25,Eletrônicos,Centro-Oeste,1199.2108442122117,776.7754043873286,66.1457742120845,14,2023-04-08,356.2896656127985,2023-03-01
519,2023-07-02,Beleza,Nordeste,1417.5095023936592,922.6954062569122,90.81601141309353,15,2023-07-17,403.9980847236535,2023-07-01
520,2023-04-30,Eletrônicos,Sudeste,952.429602202028,620.3058377332968,122.15438043088398,15,2023-05-15,209.96938403784725,2023-04-01
521,2023-06-25,Móveis,Sudeste,750.5521171260625,446.0828668952267,42.7978303253985,7,2023-07-02,261.67141990543735,2023-06-01
522,2023-01-08,Eletrônicos,Nordeste,1239.151922322344,611.8689233523031,125.48559827015283,11,2023-01-19,501.7974006998881,2023-01-01
523,2023-12-18,Esportes,Sudeste,1975.3851010464132,902.3788675658833,189.45448972478513,12,2023-12-30,883.5517437557446,2023-12-01
524,2023-04-15,Esportes,Centro-Oeste,678.7717591039836,450.22582504216047,64.20321153920601,14,2023-04-29,164.34272252261718,2023-04-01
525,2023-06-25,Beleza,Sudeste,993.7356189708225,499.5126077152015,53.978216843014856,13,2023-07-08,440.24479441260615,2023-06-01
526,2023-03-16,Móveis,Nordeste,1998.0527247069404,1097.9221925770494,136.5989531707057,13,2023-03-29,763.5315789591853,2023-03-01
527,2023-05-21,Móveis,Sul,1943.2468427694403,904.7033265000125,139.786812943679,5,2023-05-26,898.7567033257487,2023-05-01
528,2023-04-13,Móveis,Centro-Oeste,58.504031552001834,27.237238066144847,3.308463938046627,9,2023-04-22,27.958329547810358,2023-04-01
529,2023-01-18,Beleza,Norte,1044.2944857059047,432.1725970174674,135.9313015210945,13,2023-01-31,476.19058716734276,2023-01-01
530,2023-12-25,Vestuário,Sudeste,1870.5071991193108,863.969514542596,97.77501238407243,3,2023-12-28,908.7626721926424,2023-12-01
531,2023-12-07,Eletrônicos,Sudeste,1434.5271530328318,760.4536977784039,148.21071991852267,14,2023-12-21,525.8627353359052,2023-12-01
532,2023-05-13,Móveis,Nordeste,1988.6918820557185,1119.1652612569007,173.84279013554269,2,2023-05-15,695.683830663275,2023-05-01
533,2023-01-31,Vestuário,Sudeste,601.5870763571002,371.2502066818801,84.25941127927615,3,2023-02-03,146.0774583959439,2023-01-01
534,2023-11-08,Vestuário,Norte,1043.3186901034787,721.8560724109534,66.20192443979387,5,2023-11-13,255.26069325273147,2023-11-01
535,2023-01-20,Eletrônicos,Sul,394.4019641377963,193.51414616185605,43.729050263076395,4,2023-01-24,157.15876771286386,2023-01-01
536,2023-07-29,Beleza,Sudeste,1682.2286694776267,1045.1369293682992,166.30424429901134,13,2023-08-11,470.78749581031616,2023-07-01
537,2023-04-13,Vestuário,Sudeste,94.31798427831382,56.698274506717155,5.1264407066564885,3,2023-04-16,32.49326906494017,2023-04-01
538,2023-08-29,Vestuário,Sudeste,739.7253182367422,388.55730436133484,65.06703728905077,10,2023-09-08,286.1009765863565,2023-08-01
539,2023-07-14,Beleza,Sudeste,570.5492702545598,360.8819523724467,35.66872211152627,6,2023-07-20,173.99859577058686,2023-07-01
540,2023-08-28,Móveis,Norte,1754.7658557305112,884.4437934450351,227.1801633850767,9,2023-09-06,643.1418989003994,2023-08-01
541,2023-09-21,Móveis,Sudeste,1544.541624712292,828.6608509924813,164.25818703631927,2,2023-09-23,551.6225866834916,2023-09-01
542,2023-10-02,Móveis,Norte,1713.95748865325,777.8372218330588,168.9559182271408,5,2023-10-07,767.1643485930504,2023-10-01
543,2023-04-24,Móveis,Sudeste,313.6224460438825,155.32405710437456,26.17531236897091,3,2023-04-27,132.12307657053705,2023-04-01
544,2023-09-23,Beleza,Norte,339.83169983839616,137.96205521547364,40.297708578606574,3,2023-09-26,161.57193604431595,2023-09-01
545,2023-07-26,Beleza,Sudeste,290.11092133587226,137.0456339691664,38.230735666732336,5,2023-07-31,114.83455169997353,2023-07-01
546,2023-11-13,Esportes,Centro-Oeste,230.52332286024466,134.405791596236,11.911447364979226,8,2023-11-21,84.20608389902942,2023-11-01
547,2023-09-25,Beleza,Nordeste,694.2116593127139,358.90327350043316,73.58451233628837,10,2023-10-05,261.7238734759924,2023-09-01
548,2023-06-12,Móveis,Nordeste,1366.303325619083,565.4387215314824,149.84312820547686,2,2023-06-14,651.0214758821236,2023-06-01
549,2023-06-29,Beleza,Centro-Oeste,1148.2759437873028,783.5085801648706,72.75492352234129,3,2023-07-02,292.0124401000909,2023-06-01
550,2023-04-22,Beleza,Sul,328.8365962798707,223.80602679400005,38.86981940518195,7,2023-04-29,66.16075008068873,2023-04-01
551,2023-02-01,Eletrônicos,Sudeste,655.3599652834237,367.5830606212981,51.87622135778062,13,2023-02-14,235.90068330434494,2023-02-01
552,2023-07-08,Beleza,Centro-Oeste,1842.5064582843333,985.7192245684112,218.76099386701353,14,2023-07-22,638.0262398489086,2023-07-01
553,2023-02-23,Beleza,Sudeste,1780.262688966468,884.06417182846894,239.59635019438593,15,2023-03-10,656.6021669436132,2023-02-01
554,2023-05-09,Beleza,Sudeste,1417.048793565482,794.6936796864718,146.25743141124633,3,2023-05-12,476.0976824677638,2023-05-01
555,2023-01-07,Eletrônicos,Nordeste,1249.4419536320493,622.046066430974,83.99052086124046,6,2023-01-13,543.4053663398348,2023-01-01
556,2023-07-22,Beleza,Norte,1448.6965211806819,785.5034706612438,77.86625292008875,2,2023-07-24,585.3267975993493,2023-07-01
557,2023-01-11,Esportes,Sudeste,996.9672880019061,557.0461153146092,56.50474626725671,14,2023-01-25,383.41642642004024,2023-01-01
558,2023-03-18,Vestuário,Sul,1270.5760075245053,830.6364180303185,116.74199586614075,9,2023-03-27,323.197593628046,2023-03-01
559,2023-04-11,Móveis,Sudeste,313.4390642866492,177.30482803570214,38.0520951747711,5,2023-04-16,98.08214107617599,2023-04-01
560,2023-08-14,Esportes,Norte,1329.5140004367568,813.4623637105549,67.71044359377812,8,2023-08-22,448.34119313242377,2023-08-01
561,2023-05-23,Vestuário,Sul,390.7219560467638,263.0484885072789,41.90487147329877,10,2023-06-02,85.76859606618616,2023-05-01
562,2023-02-06,Móveis,Sudeste,1789.005669299513,951.5447269511343,135.08400994736968,8,2023-02-14,702.3769324010091,2023-02-01
563,2023-09-13,Beleza,Sudeste,1371.2075652903877,686.7072366379947,97.74029047938956,11,2023-09-24,586.7600381730035,2023-09-01
564,2023-12-12,Vestuário,Norte,1104.6500213677064,746.8812828909018,116.4423270228324,8,2023-12-20,241.32641145397213,2023-12-01
565,2023-06-26,Eletrônicos,Sudeste,771.1244582314976,501.77865813437995,75.69209639782731,14,2023-07-10,193.6537036992903,2023-06-01
566,2023-07-29,Móveis,Sul,1353.0718374298885,884.0198826250422,174.1797903591756,11,2023-08-09,294.8721644456707,2023-07-01
567,2023-11-11,Vestuário,Sudeste,1738.060536631383,832.8925158712163,184.41656127748084,11,2023-11-22,720.7514594826858,2023-11-01
568,2023-04-28,Eletrônicos,Sudeste,1140.9608928137459,648.2378656458073,130.25780775359104,10,2023-05-08,362.46521941434753,2023-04-01
569,2023-09-30,Esportes,Nordeste,149.765122809913,86.27822847070284,10.807836463315084,14,2023-10-14,52.67905787589508,2023-09-01
570,2023-02-08,Esportes,Nordeste,1683.4690432762727,746.4202044616809,126.39683217152653,12,2023-02-20,810.6520066430653,2023-02-01
571,2023-07-23,Eletrônicos,Sudeste,1280.9573408449069,652.568766022309,146.33044663899932,5,2023-07-28,482.05812818359857,2023-07-01
572,2023-08-10,Esportes,Sudeste,628.1315901433118,420.02530380481164,71.03837845629194,11,2023-08-21,137.0679078822082,2023-08-01
573,2023-06-12,Eletrônicos,Sudeste,634.8258199519478,414.43385491753367,47.23053046128601,12,2023-06-24,173.1614345731281,2023-06-01
574,2023-05-28,Vestuário,Sul,194.75341050419956,122.83435941273912,26.99542074767218,7,2023-06-04,44.92363034378826,2023-05-01
575,2023-01-08,Esportes,Sudeste,1860.2182760718279,1256.8605824583744,161.04662998626853,14,2023-01-22,442.3110636271849,2023-01-01
576,2023-10-03,Vestuário,Norte,832.2405101265758,421.7108075904406,62.436974093946375,5,2023-10-08,348.09272844218884,2023-10-01
577,2023-06-05,Eletrônicos,Sul,1347.4815952475183,918.0334517137723,171.29368658678416,8,2023-06-13,258.1544569469619,2023-06-01
578,2023-04-07,Móveis,Sudeste,98.68662047665566,56.999424341041326,9.103243590622123,12,2023-04-19,32.583952544992215,2023-04-01
579,2023-07-03,Móveis,Centro-Oeste,347.66940019326285,217.6249652759822,30.859696065844584,2,2023-07-05,99.18473885143607,2023-07-01
580,2023-02-15,Eletrônicos,Sudeste,338.6466070311144,143.59492103288855,36.78351148128643,2,2023-02-17,158.2681745169394,2023-02-01
581,2023-12-07,Vestuário,Sudeste,236.08218546723947,116.15165219685241,12.924819504016448,4,2023-12-11,107.0057137663706,2023-12-01
582,2023-09-05,Beleza,Sul,1014.0120899304748,649.9212888414504,82.68472154864901,8,2023-09-13,281.40607954037534,2023-09-01
583,2023-07-03,Móveis,Sul,1202.0588915213011,643.3053859438124,107.67318643724214,6,2023-07-09,451.08031914024656,2023-07-01
584,2023-04-08,Vestuário,Norte,342.2596254153177,140.25280849317545,29.584198913941563,13,2023-04-21,172.4226180082007,2023-04-01
585,2023-11-14,Móveis,Sudeste,789.8564947303385,462.48160263757455,43.0131953017703,13,2023-11-27,284.3616967909936,2023-11-01
586,2023-03-10,Vestuário,Nordeste,1587.9306673188694,1003.2899367800266,212.6681826765763,4,2023-03-14,371.97254786226654,2023-03-01
587,2023-09-25,Móveis,Sudeste,959.8594016744755,389.250097383266,76.70762932185401,14,2023-10-09,493.90167496935555,2023-09-01
588,2023-09-16,Beleza,Sudeste,984.6831851289608,527.9389712960907,134.58534022926204,11,2023-09-27,322.158873603608,2023-09-01
589,2023-01-18,Móveis,Centro-Oeste,896.6587861767039,606.7476434289439,68.33053514483404,9,2023-01-27,221.58060760292594,2023-01-01
590,2023-08-30,Esportes,Nordeste,374.983263167087,221.5195949631196,31.03663830276418,4,2023-09-03,122.42702990120321,2023-08-01
591,2023-06-27,Vestuário,Sudeste,1500.351816113107,664.2985401057047,224.94018260930298,15,2023-07-12,611.1130933980993,2023-06-01
592,2023-04-25,Móveis,Nordeste,1636.7047733161598,755.5681330988949,227.56354439809752,13,2023-05-08,653.5730958191674,2023-04-01
593,2023-01-30,Esportes,Norte,325.38751943502575,161.6841544986714,38.66773423721735,11,2023-02-10,125.03563069913699,2023-01-01
594,2023-05-28,Vestuário,Sul,738.6627263156697,442.0209251020493,41.875901154490215,8,2023-06-05,254.7659000591302,2023-05-01
595,2023-11-03,Móveis,Sudeste,1999.4942637626082,1344.7688821463619,234.09303998051507,5,2023-11-08,420.6323416357312,2023-11-01
596,2023-06-11,Beleza,Sul,1468.2278317632154,947.759860582685,92.88601494093125,8,2023-06-19,427.58195623959915,2023-06-01
597,2023-10-04,Esportes,Nordeste,1250.5213066004217,747.4421991486773,134.97341724905587,11,2023-10-15,368.1056902026885,2023-10-01
598,2023-06-29,Esportes,Sudeste,1123.6653448548168,567.7052098526343,116.49934469609062,9,2023-07-08,439.4607903060919,2023-06-01
599,2023-03-24,Vestuário,Centro-Oeste,626.9076981698163,378.9638274869905,50.048237090214656,5,2023-03-29,197.89563359261112,2023-03-01
600,2023-05-05,Beleza,Nordeste,933.557608211413,462.20328161976664,86.15553213243295,15,2023-05-20,385.19879445921345,2023-05-01
601,2023-08-23,Eletrônicos,Norte,912.767472921405,427.18926630795613,45.977226051114116,12,2023-09-04,439.6009805623347,2023-08-01
602,2023-03-23,Beleza,Sudeste,354.656293860171,196.08482751625675,37.78962920795853,14,2023-04-06,120.78183713595571,2023-03-01
603,2023-02-09,Esportes,Sudeste,1426.9646258791909,594.1646339113693,209.05914671127343,4,2023-02-13,623.7408452565481,2023-02-01
604,2023-10-07,Beleza,Centro-Oeste,58.096710906829685,27.722429064537035,4.938537036140611,6,2023-10-13,25.435744806152037,2023-10-01
605,2023-06-06,Beleza,Sul,1487.1826757327653,690.5025612205205,119.39693997300454,11,2023-06-17,677.2831745392402,2023-06-01
